"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","sales","salary"
"3663",0.36,0.42,3,206,5,0,0,0,"marketing","high"
"3664",0.24,0.7,5,172,4,0,0,0,"sales","high"
"3665",0.55,0.82,3,248,2,0,0,0,"accounting","high"
"3667",0.66,0.61,5,259,3,0,0,0,"technical","high"
"3668",0.57,0.82,3,267,3,0,0,0,"management","high"
"3669",0.64,0.64,3,263,3,0,0,0,"marketing","high"
"3671",0.49,0.92,5,176,3,0,0,0,"marketing","low"
"3673",0.3,0.71,3,155,2,0,0,0,"sales","low"
"3676",0.64,0.67,3,165,3,0,0,0,"sales","low"
"3677",0.67,0.66,6,272,3,0,0,0,"sales","low"
"3679",0.92,0.96,3,154,2,1,0,0,"sales","low"
"3681",0.97,0.75,2,271,6,0,0,0,"sales","low"
"3683",0.86,0.51,4,152,3,1,0,0,"sales","low"
"3684",0.71,0.69,3,172,3,0,0,0,"sales","low"
"3687",0.61,0.99,2,275,3,1,0,0,"sales","medium"
"3688",0.85,0.79,3,156,3,0,0,0,"sales","medium"
"3689",0.84,0.89,3,234,2,0,0,0,"sales","medium"
"3690",0.62,0.63,2,123,2,0,0,0,"sales","medium"
"3691",0.77,0.76,3,201,4,0,0,0,"accounting","medium"
"3692",0.79,0.93,5,160,4,1,0,0,"accounting","medium"
"3693",0.97,0.5,3,173,2,0,0,0,"accounting","medium"
"3694",0.59,0.61,4,141,2,1,0,0,"hr","medium"
"3695",0.93,0.62,3,231,6,0,0,0,"hr","medium"
"3696",0.85,0.54,4,174,2,0,0,0,"hr","medium"
"3697",0.7,0.57,4,211,3,0,0,0,"hr","high"
"3699",0.42,0.86,2,108,5,0,0,0,"technical","high"
"3701",0.58,0.8,3,181,4,0,0,0,"technical","high"
"3703",0.62,0.97,5,180,2,0,0,0,"technical","high"
"3704",0.68,0.7,3,209,3,0,0,0,"technical","high"
"3705",0.6,0.73,3,191,5,1,0,0,"technical","low"
"3707",0.65,0.55,4,250,2,0,0,0,"technical","low"
"3708",0.48,0.59,2,179,2,0,0,0,"technical","low"
"3709",0.75,0.73,3,225,4,0,0,0,"support","low"
"3710",0.69,0.78,5,267,2,1,0,0,"support","low"
"3711",0.34,0.46,2,169,2,1,0,0,"support","low"
"3714",0.98,0.77,5,223,2,1,0,0,"support","medium"
"3715",0.72,0.66,3,160,3,0,0,0,"support","medium"
"3716",0.79,0.7,4,268,2,0,0,0,"support","medium"
"3717",0.54,0.61,4,151,4,1,0,0,"support","medium"
"3719",0.82,0.58,4,136,3,0,0,0,"support","medium"
"3720",0.57,0.45,3,189,2,0,0,0,"technical","medium"
"3722",0.91,0.65,5,174,2,0,0,0,"technical","medium"
"3723",0.72,0.91,3,239,2,0,0,0,"management","medium"
"3724",0.48,0.73,5,152,6,0,0,0,"IT","medium"
"3726",0.86,0.96,4,146,3,0,0,0,"IT","medium"
"3727",0.63,0.85,3,232,4,0,0,0,"IT","medium"
"3732",0.95,0.49,4,229,3,0,0,0,"product_mng","medium"
"3733",0.29,0.43,3,162,4,0,0,0,"IT","medium"
"3735",0.21,0.56,6,277,5,0,0,0,"RandD","medium"
"3737",0.66,0.64,4,204,2,0,0,0,"RandD","low"
"3739",0.72,0.8,3,219,3,0,0,0,"marketing","medium"
"3740",0.51,0.5,3,147,4,0,0,0,"sales","medium"
"3741",0.59,0.63,5,243,2,0,0,0,"accounting","medium"
"3742",0.66,0.4,2,155,5,1,0,0,"support","medium"
"3743",0.69,0.84,3,253,2,0,0,0,"technical","medium"
"3745",0.89,0.79,5,257,3,0,0,0,"marketing","medium"
"3748",0.96,0.53,5,224,4,0,0,0,"sales","low"
"3749",0.8,0.58,5,127,3,0,0,0,"sales","low"
"3752",0.93,0.86,4,169,4,0,0,0,"sales","low"
"3753",0.54,0.48,3,152,2,0,0,0,"sales","low"
"3755",0.19,0.99,3,154,2,0,0,0,"sales","high"
"3756",0.95,0.71,3,223,2,0,0,0,"sales","low"
"3757",0.96,0.81,4,211,3,0,0,0,"sales","high"
"3758",0.63,0.89,4,192,2,0,0,0,"sales","high"
"3759",0.81,0.8,4,227,2,1,0,0,"sales","low"
"3760",0.5,0.88,4,265,3,1,0,0,"sales","low"
"3761",0.76,0.72,5,228,2,0,0,0,"sales","high"
"3766",0.94,0.57,4,251,2,1,0,0,"sales","medium"
"3767",0.44,0.74,5,253,2,0,0,0,"accounting","medium"
"3768",0.92,0.85,3,155,2,0,0,0,"accounting","medium"
"3769",0.54,0.8,3,232,2,0,0,0,"accounting","high"
"3770",0.56,0.56,4,195,2,0,0,0,"hr","medium"
"3771",0.66,0.69,4,198,3,1,0,0,"hr","medium"
"3772",0.8,0.91,3,246,3,0,0,0,"hr","medium"
"3773",0.6,0.81,2,214,3,0,0,0,"hr","high"
"3774",0.73,0.73,5,249,3,0,0,0,"technical","medium"
"3775",0.55,0.74,3,211,3,1,0,0,"technical","high"
"3776",0.7,0.71,5,269,3,0,0,0,"technical","low"
"3777",0.53,0.68,4,214,3,0,0,0,"technical","medium"
"3778",0.9,0.94,4,231,3,0,0,0,"technical","medium"
"3779",0.8,0.78,3,175,3,0,0,0,"technical","medium"
"3781",0.86,0.96,5,238,5,0,0,0,"technical","low"
"3782",0.63,0.79,4,228,4,0,0,0,"technical","low"
"3783",0.83,0.93,3,220,4,0,0,0,"technical","low"
"3784",0.85,0.55,4,233,2,1,0,0,"technical","low"
"3786",0.79,0.97,5,187,3,0,0,0,"support","low"
"3787",0.37,0.71,3,117,3,0,0,0,"support","low"
"3790",0.99,0.62,4,140,2,1,0,0,"support","low"
"3792",0.69,0.69,4,167,3,1,0,0,"support","low"
"3794",0.69,0.9,5,231,2,1,0,0,"support","low"
"3796",0.17,0.88,6,226,3,1,0,0,"technical","high"
"3800",0.8,0.67,3,164,3,0,0,0,"IT","high"
"3801",0.8,0.6,5,234,2,0,0,0,"IT","low"
"3802",0.5,0.6,2,177,3,1,0,0,"IT","medium"
"3803",0.95,0.87,3,208,2,0,0,0,"IT","high"
"3804",0.69,0.93,3,233,3,0,0,0,"IT","medium"
"3806",0.68,0.59,3,141,3,0,0,0,"product_mng","medium"
"3808",0.65,0.37,5,128,3,1,0,0,"product_mng","medium"
"3811",0.19,0.8,6,143,4,0,0,0,"RandD","medium"
"3813",0.63,0.62,3,183,3,0,0,0,"RandD","medium"
"3814",0.83,0.8,4,274,3,0,0,0,"RandD","high"
"3816",0.74,0.98,5,200,3,0,0,0,"sales","medium"
"3818",0.28,0.38,5,139,4,0,0,0,"support","medium"
"3821",0.79,0.54,5,212,4,0,0,0,"marketing","medium"
"3822",0.87,0.74,4,265,4,0,0,0,"marketing","medium"
"3823",0.29,0.75,3,124,4,0,0,0,"marketing","medium"
"3825",0.68,0.55,4,215,4,0,0,0,"sales","high"
"3826",0.9,0.51,4,214,2,0,0,0,"sales","low"
"3827",0.97,0.65,3,181,3,0,0,0,"sales","low"
"3828",0.6,0.77,4,229,2,0,0,0,"sales","low"
"3829",0.58,0.79,5,262,2,0,0,0,"sales","high"
"3830",0.83,0.86,3,165,3,0,0,0,"sales","low"
"3831",0.83,0.73,5,136,3,0,0,0,"sales","low"
"3832",0.94,0.71,4,151,2,1,0,0,"sales","low"
"3834",0.81,0.81,5,215,2,0,0,0,"sales","low"
"3836",0.18,0.64,3,223,4,1,0,0,"sales","low"
"3837",0.58,0.63,4,271,3,0,0,0,"sales","low"
"3838",0.76,0.65,3,220,3,0,0,0,"sales","low"
"3840",0.78,0.87,3,190,3,0,0,0,"sales","low"
"3843",0.44,0.81,3,248,2,0,0,0,"accounting","medium"
"3844",0.26,0.69,2,168,5,0,0,0,"accounting","medium"
"3845",0.75,0.57,5,162,3,0,0,0,"accounting","medium"
"3846",0.64,0.9,4,211,3,0,0,0,"hr","medium"
"3847",0.79,0.71,4,271,3,0,0,0,"hr","medium"
"3848",0.96,0.61,3,271,2,0,0,0,"hr","medium"
"3850",0.65,0.55,5,261,3,1,0,0,"technical","medium"
"3852",0.26,0.9,4,266,5,0,0,0,"technical","medium"
"3853",0.84,0.73,3,146,5,1,0,0,"technical","high"
"3854",0.74,0.77,3,233,3,0,0,0,"technical","low"
"3856",0.7,0.56,5,208,3,0,0,0,"technical","medium"
"3857",0.62,0.69,4,165,4,1,0,0,"technical","medium"
"3858",0.71,0.68,4,221,4,0,0,0,"technical","medium"
"3859",0.5,0.65,3,215,2,0,0,0,"technical","low"
"3868",0.71,0.76,4,142,2,1,0,0,"support","low"
"3869",0.49,0.51,4,133,3,0,0,0,"support","low"
"3871",0.2,0.93,4,101,5,0,0,0,"support","low"
"3874",0.22,0.64,3,193,2,0,0,0,"technical","low"
"3877",0.54,0.53,4,183,3,0,0,0,"IT","low"
"3878",0.64,0.61,4,191,4,0,0,0,"IT","low"
"3879",0.23,0.84,5,140,4,0,0,0,"IT","low"
"3881",0.83,0.54,4,219,3,0,0,0,"product_mng","medium"
"3882",0.88,0.67,5,141,2,0,0,0,"product_mng","medium"
"3884",0.49,0.61,3,181,3,0,0,0,"product_mng","medium"
"3885",0.55,0.49,3,191,3,0,0,0,"IT","medium"
"3886",0.92,0.69,4,149,6,1,0,0,"RandD","medium"
"3887",0.72,0.67,3,164,4,0,0,0,"RandD","medium"
"3888",0.63,0.5,4,235,3,0,0,0,"RandD","medium"
"3889",0.98,0.66,3,199,3,0,0,0,"RandD","medium"
"3891",0.42,0.56,2,103,3,1,0,0,"marketing","medium"
"3893",0.85,0.82,3,153,3,1,0,0,"sales","low"
"3895",0.58,1,4,258,3,0,0,0,"support","medium"
"3896",0.84,0.76,5,172,5,1,0,0,"technical","medium"
"3897",0.56,0.68,3,149,2,0,0,0,"management","medium"
"3901",0.85,0.55,3,137,3,1,0,0,"sales","low"
"3903",0.2,0.49,5,199,5,0,0,0,"sales","low"
"3906",0.87,0.56,2,214,3,1,0,0,"sales","low"
"3908",1,0.81,5,243,3,0,0,0,"sales","low"
"3910",0.62,0.88,5,146,3,0,0,0,"sales","low"
"3912",0.86,0.96,4,196,3,0,0,0,"sales","low"
"3914",0.19,0.86,4,192,4,0,0,0,"sales","low"
"3915",0.76,0.83,4,246,2,0,0,0,"sales","low"
"3918",0.68,1,4,167,2,0,0,0,"sales","low"
"3920",0.64,0.95,4,199,4,0,0,0,"accounting","medium"
"3922",0.26,0.45,2,157,3,0,0,0,"accounting","medium"
"3924",0.98,0.66,3,154,2,0,0,0,"hr","medium"
"3925",0.86,0.83,5,208,2,1,0,0,"hr","medium"
"3927",0.58,0.63,4,159,3,0,0,0,"technical","medium"
"3928",0.63,0.97,4,234,2,0,0,0,"technical","medium"
"3929",0.7,0.91,5,139,3,1,0,0,"technical","medium"
"3930",0.73,0.62,4,210,4,0,0,0,"technical","medium"
"3931",0.89,0.52,3,164,3,0,0,0,"technical","high"
"3932",0.17,0.61,3,241,5,1,0,0,"technical","low"
"3933",0.86,0.73,5,259,2,0,0,0,"technical","medium"
"3937",0.74,0.6,3,153,2,0,0,0,"technical","low"
"3938",0.55,0.54,3,253,2,0,0,0,"support","low"
"3939",0.67,0.94,4,141,2,1,0,0,"support","low"
"3940",0.64,0.8,3,199,3,0,0,0,"support","low"
"3941",0.58,0.71,3,205,3,0,0,0,"support","low"
"3942",0.9,0.6,4,252,3,0,0,0,"support","low"
"3945",0.78,0.91,5,150,4,0,0,0,"support","low"
"3948",0.99,0.86,4,206,2,0,0,0,"support","low"
"3949",0.76,0.44,4,192,4,1,0,0,"technical","low"
"3950",0.69,0.96,5,164,3,0,0,0,"technical","low"
"3951",0.59,0.69,3,186,3,0,0,0,"technical","low"
"3952",0.95,0.63,3,249,3,0,0,0,"management","low"
"3954",0.76,0.75,4,193,4,0,0,0,"IT","low"
"3956",0.87,0.6,2,122,2,0,0,0,"IT","low"
"3958",0.54,0.91,3,151,3,0,0,0,"product_mng","medium"
"3961",0.5,0.55,3,188,2,0,0,0,"product_mng","medium"
"3967",0.82,0.58,4,202,2,0,0,0,"RandD","medium"
"3970",0.57,0.56,3,224,2,0,0,0,"sales","high"
"3971",0.94,0.83,5,148,3,0,0,0,"accounting","low"
"3972",0.2,0.97,6,224,5,1,0,0,"support","medium"
"3973",0.73,0.75,2,243,5,1,0,0,"technical","medium"
"3974",0.94,0.8,4,238,3,1,0,0,"management","medium"
"3975",0.99,0.61,3,254,3,0,0,0,"marketing","medium"
"3977",0.67,0.66,3,237,3,0,0,0,"marketing","low"
"3978",0.49,0.67,4,185,2,0,0,0,"sales","low"
"3979",0.78,0.95,4,184,3,0,0,0,"sales","low"
"3983",0.6,0.95,3,221,3,0,0,0,"sales","low"
"3985",0.59,0.93,3,265,3,1,0,0,"sales","low"
"3986",0.55,0.64,3,138,3,1,0,0,"sales","low"
"3988",0.57,0.81,3,144,3,0,0,0,"sales","low"
"3989",0.72,0.51,3,146,2,1,0,0,"sales","low"
"3990",0.83,0.81,3,242,6,0,0,0,"sales","low"
"3993",0.53,0.75,4,201,2,0,0,0,"sales","low"
"3995",0.63,0.98,4,160,2,0,0,0,"sales","medium"
"3996",0.63,0.4,6,177,2,1,0,0,"sales","medium"
"3997",0.61,0.97,4,153,3,0,0,0,"accounting","medium"
"3998",0.76,0.79,3,197,5,0,0,0,"accounting","medium"
"4003",0.34,0.85,4,123,4,0,0,0,"hr","medium"
"4004",0.58,0.73,5,162,3,1,0,0,"technical","medium"
"4008",0.74,0.71,4,133,2,0,0,0,"technical","medium"
"4011",0.58,0.67,2,180,2,0,0,0,"technical","medium"
"4012",0.8,0.79,3,217,3,0,0,0,"technical","low"
"4014",0.66,0.92,4,229,2,0,0,0,"technical","low"
"4015",0.81,0.78,4,159,3,0,0,0,"support","low"
"4016",0.14,0.68,5,253,5,0,0,0,"support","low"
"4017",0.92,0.85,3,235,2,0,0,0,"support","low"
"4020",0.85,0.39,4,239,4,0,0,0,"support","low"
"4021",0.83,0.69,4,151,2,0,0,0,"support","low"
"4022",1,0.49,3,106,4,0,0,0,"support","low"
"4023",0.68,0.65,3,183,4,0,0,0,"support","low"
"4024",0.26,0.97,3,125,2,0,0,0,"support","low"
"4025",0.35,0.41,3,157,2,0,0,0,"support","low"
"4026",0.12,0.58,3,241,2,0,0,0,"technical","low"
"4027",0.91,0.93,4,184,3,0,0,0,"technical","low"
"4028",0.65,0.67,4,144,3,0,0,0,"technical","low"
"4029",0.78,0.72,3,255,4,1,0,0,"management","low"
"4031",0.64,0.51,4,207,2,0,0,0,"IT","low"
"4032",0.58,0.73,4,205,4,0,0,0,"IT","low"
"4033",0.63,0.76,4,217,2,1,0,0,"IT","medium"
"4034",0.94,0.6,4,215,2,1,0,0,"IT","medium"
"4040",0.89,0.73,4,171,4,0,0,0,"RandD","medium"
"4042",0.29,0.77,3,164,6,0,0,0,"RandD","medium"
"4043",0.71,0.89,3,244,4,0,0,0,"RandD","medium"
"4046",0.91,0.72,3,213,3,0,0,0,"marketing","low"
"4048",0.67,0.81,3,221,4,1,0,0,"accounting","medium"
"4050",0.89,0.58,3,183,4,0,0,0,"technical","medium"
"4051",0.94,0.91,3,250,3,1,0,0,"management","low"
"4052",0.15,0.89,3,219,6,0,0,0,"marketing","low"
"4053",0.45,0.92,6,164,4,1,0,0,"marketing","low"
"4056",0.8,0.66,4,181,3,1,0,0,"sales","low"
"4057",0.45,0.72,3,148,2,0,0,0,"sales","low"
"4059",0.84,0.36,6,256,5,0,0,0,"sales","low"
"4060",0.61,0.51,3,141,2,0,0,0,"sales","low"
"4062",0.49,0.54,4,173,2,0,0,0,"sales","low"
"4063",0.68,0.51,2,196,3,0,0,0,"sales","low"
"4064",0.64,0.85,5,179,2,0,0,0,"sales","low"
"4065",0.61,0.64,4,201,3,0,0,0,"sales","low"
"4066",0.83,0.55,5,247,3,0,0,0,"sales","low"
"4069",0.6,0.49,2,194,4,0,0,0,"sales","low"
"4070",0.83,0.69,4,232,2,0,0,0,"sales","low"
"4071",0.53,0.75,3,232,3,0,0,0,"sales","low"
"4072",0.79,0.97,4,204,3,0,0,0,"sales","medium"
"4074",0.5,0.56,3,164,3,0,0,0,"accounting","medium"
"4075",0.68,0.81,5,266,2,0,0,0,"accounting","medium"
"4076",0.24,0.54,4,226,4,1,0,0,"accounting","medium"
"4077",0.8,0.8,4,252,6,0,0,0,"hr","medium"
"4079",1,0.85,3,202,2,0,0,0,"hr","medium"
"4082",0.74,0.5,4,265,3,0,0,0,"technical","medium"
"4084",0.96,0.83,4,132,6,0,0,0,"technical","high"
"4085",0.59,0.62,4,227,4,1,0,0,"technical","low"
"4087",0.16,0.84,3,238,6,0,0,0,"technical","medium"
"4089",0.79,0.67,4,152,3,0,0,0,"technical","medium"
"4090",0.53,0.83,4,249,3,1,0,0,"technical","low"
"4091",0.17,0.48,6,270,5,0,0,0,"technical","low"
"4092",0.57,0.76,3,200,2,0,0,0,"support","low"
"4093",0.65,0.82,4,207,2,0,0,0,"support","low"
"4094",0.69,0.74,4,266,2,1,0,0,"support","low"
"4095",0.3,0.8,6,250,3,0,0,0,"support","low"
"4096",0.99,0.92,3,220,3,0,0,0,"support","low"
"4097",0.5,0.69,4,177,2,0,0,0,"support","low"
"4098",0.54,0.96,3,147,2,0,0,0,"support","medium"
"4099",0.69,0.57,4,227,4,0,0,0,"support","medium"
"4100",0.5,0.85,4,272,2,0,0,0,"support","medium"
"4101",0.66,0.73,3,244,3,0,0,0,"support","medium"
"4103",0.15,0.61,3,146,6,1,0,0,"technical","medium"
"4109",0.6,0.58,4,249,3,0,0,0,"IT","medium"
"4110",0.84,0.48,4,269,2,0,0,0,"IT","medium"
"4111",0.68,0.87,3,168,3,0,0,0,"IT","medium"
"4112",0.13,1,6,225,3,0,0,0,"product_mng","medium"
"4113",0.88,0.98,3,160,2,0,0,0,"product_mng","medium"
"4115",0.19,0.95,5,193,3,0,0,0,"product_mng","medium"
"4116",0.83,0.88,5,171,3,1,0,0,"IT","medium"
"4117",0.17,0.41,4,232,3,1,0,0,"RandD","medium"
"4124",0.65,0.57,3,137,4,1,0,0,"sales","high"
"4125",0.61,0.97,3,199,3,1,0,0,"accounting","high"
"4126",0.53,0.96,3,181,3,1,0,0,"support","high"
"4127",0.14,0.76,5,260,6,0,0,0,"technical","high"
"4128",0.74,1,4,199,4,0,0,0,"management","high"
"4129",0.47,0.62,6,171,5,1,0,0,"marketing","high"
"4131",0.81,0.58,3,243,4,0,0,0,"marketing","high"
"4134",0.52,0.8,5,234,3,0,0,0,"sales","high"
"4137",0.19,0.83,3,225,4,0,0,0,"sales","low"
"4139",0.58,0.43,6,132,3,0,0,0,"sales","low"
"4141",0.65,0.8,4,164,4,0,0,0,"sales","low"
"4142",0.74,0.74,5,175,3,0,0,0,"sales","low"
"4145",0.81,0.96,4,212,3,0,0,0,"sales","low"
"4146",0.54,0.67,2,129,3,1,0,0,"sales","low"
"4147",0.18,0.81,5,140,4,0,0,0,"sales","low"
"4149",0.9,0.96,2,258,2,0,0,0,"sales","low"
"4150",0.62,0.62,4,136,2,0,0,0,"sales","medium"
"4151",0.77,0.76,2,216,3,1,0,0,"accounting","medium"
"4153",0.27,0.47,5,217,6,0,0,0,"accounting","medium"
"4154",0.78,0.72,4,219,3,0,0,0,"hr","medium"
"4155",0.98,0.66,3,150,3,0,0,0,"hr","medium"
"4157",0.74,0.67,5,140,3,0,0,0,"hr","medium"
"4158",0.9,0.99,3,259,3,1,0,0,"technical","medium"
"4160",0.9,0.62,4,258,3,0,0,0,"technical","medium"
"4162",0.9,0.74,3,260,4,0,0,0,"technical","high"
"4164",0.63,0.9,2,242,3,1,0,0,"technical","high"
"4167",0.7,0.74,3,157,3,0,0,0,"technical","high"
"4168",0.15,0.94,5,244,6,0,0,0,"technical","high"
"4169",0.45,0.75,3,122,3,0,0,0,"support","high"
"4171",0.92,0.46,5,195,5,0,0,0,"support","low"
"4172",0.72,0.81,4,134,2,0,0,0,"support","low"
"4173",0.94,0.84,3,210,2,0,0,0,"support","low"
"4174",0.74,0.52,3,170,3,0,0,0,"support","low"
"4175",0.48,0.71,2,140,3,1,0,0,"support","low"
"4176",0.84,0.76,5,215,2,1,0,0,"support","low"
"4177",0.53,0.86,3,150,3,0,0,0,"support","low"
"4178",0.45,0.88,5,268,3,1,0,0,"support","medium"
"4179",0.95,0.67,4,270,4,0,0,0,"support","medium"
"4183",0.74,0.91,5,135,3,0,0,0,"management","medium"
"4186",0.95,0.72,3,168,5,0,0,0,"IT","medium"
"4187",0.69,0.69,5,160,3,0,0,0,"IT","medium"
"4188",0.24,0.74,5,282,3,0,0,0,"IT","medium"
"4189",0.96,0.7,5,184,2,1,0,0,"product_mng","medium"
"4190",0.61,0.5,4,217,4,1,0,0,"product_mng","medium"
"4192",0.61,0.64,3,245,2,0,0,0,"product_mng","medium"
"4195",0.59,0.9,3,146,3,0,0,0,"RandD","medium"
"4197",0.87,0.57,2,181,6,0,0,0,"RandD","medium"
"4198",0.67,0.66,6,152,3,0,0,0,"RandD","medium"
"4200",0.98,0.51,3,157,3,0,0,0,"marketing","medium"
"4202",0.49,0.71,3,255,2,1,0,0,"accounting","low"
"4204",0.57,0.68,3,102,6,0,0,0,"technical","medium"
"4208",0.56,0.39,5,263,4,0,0,0,"marketing","medium"
"4209",0.96,0.84,4,272,4,1,0,0,"sales","medium"
"4210",0.96,0.5,3,158,2,1,0,0,"sales","medium"
"4211",0.87,0.53,6,216,6,1,0,0,"sales","medium"
"4212",0.61,0.9,5,113,3,0,0,0,"sales","medium"
"4214",0.24,0.77,5,178,5,0,0,0,"sales","low"
"4216",0.25,0.62,6,271,5,0,0,0,"sales","low"
"4217",0.25,0.82,3,269,5,0,0,0,"sales","low"
"4218",0.63,0.55,3,160,3,0,0,0,"sales","low"
"4219",0.89,0.68,4,258,2,1,0,0,"sales","low"
"4223",0.98,0.87,4,152,2,0,0,0,"sales","high"
"4224",0.16,0.51,3,262,6,0,0,0,"sales","low"
"4225",0.83,0.68,4,273,2,0,0,0,"sales","low"
"4227",0.95,0.64,3,262,3,0,0,0,"sales","low"
"4228",0.67,0.67,3,183,3,0,0,0,"accounting","medium"
"4230",0.74,0.94,3,132,3,0,0,0,"accounting","medium"
"4232",0.13,0.72,4,148,5,0,0,0,"hr","medium"
"4233",0.82,0.92,3,187,3,1,0,0,"hr","medium"
"4235",0.89,0.5,4,147,2,0,0,0,"technical","medium"
"4237",0.93,0.87,5,154,2,0,0,0,"technical","medium"
"4238",0.62,0.7,5,270,3,0,0,0,"technical","high"
"4240",0.98,0.5,4,264,3,0,0,0,"technical","high"
"4241",0.52,0.45,2,145,3,0,0,0,"technical","low"
"4243",0.73,0.91,3,238,2,0,0,0,"technical","medium"
"4245",0.49,0.48,3,190,2,0,0,0,"technical","medium"
"4246",0.91,0.97,4,183,3,0,0,0,"support","low"
"4247",0.74,0.92,5,255,3,0,0,0,"support","low"
"4248",0.86,0.82,4,252,4,0,0,0,"support","low"
"4249",0.52,0.47,6,141,5,1,0,0,"support","low"
"4251",0.65,0.98,3,136,3,0,0,0,"support","low"
"4254",0.92,0.53,2,261,4,0,0,0,"support","low"
"4257",0.78,0.66,4,214,2,0,0,0,"technical","low"
"4258",0.85,0.86,4,250,3,0,0,0,"technical","low"
"4259",0.78,0.8,4,197,3,1,0,0,"technical","low"
"4260",0.55,0.72,3,149,3,0,0,0,"management","low"
"4261",0.68,0.61,5,271,2,0,0,0,"IT","high"
"4263",0.76,0.56,3,154,2,0,0,0,"IT","low"
"4264",0.15,0.67,4,264,3,0,0,0,"IT","low"
"4265",0.95,0.6,2,144,3,0,0,0,"IT","high"
"4266",0.74,0.37,6,200,3,0,0,0,"product_mng","low"
"4267",0.92,0.56,5,197,2,1,0,0,"product_mng","medium"
"4269",0.96,0.9,3,161,3,0,0,0,"product_mng","medium"
"4272",0.52,0.86,5,168,3,0,0,0,"RandD","medium"
"4274",0.56,0.81,5,274,4,0,0,0,"RandD","medium"
"4275",0.59,0.79,4,181,3,0,0,0,"RandD","medium"
"4280",0.76,0.62,4,197,3,0,0,0,"technical","low"
"4281",0.82,0.92,5,252,3,0,0,0,"management","medium"
"4282",0.55,0.97,4,136,3,0,0,0,"marketing","medium"
"4285",0.41,0.61,3,185,2,1,0,0,"sales","medium"
"4286",0.83,0.77,3,232,2,1,0,0,"sales","medium"
"4287",0.88,0.72,3,200,2,1,0,0,"sales","medium"
"4288",0.56,0.66,5,155,2,0,0,0,"sales","medium"
"4291",0.95,0.78,4,245,3,0,0,0,"sales","low"
"4292",0.9,0.88,4,205,2,0,0,0,"sales","low"
"4293",0.5,0.97,4,269,3,0,0,0,"sales","low"
"4294",0.4,0.59,3,207,6,0,0,0,"sales","high"
"4296",0.51,0.5,5,251,3,1,0,0,"sales","low"
"4298",0.78,0.98,5,252,3,0,0,0,"sales","high"
"4299",0.91,0.71,2,159,3,1,0,0,"sales","low"
"4300",0.59,0.71,5,169,2,0,0,0,"sales","low"
"4301",0.69,0.97,5,105,4,0,0,0,"sales","low"
"4304",0.5,0.54,4,165,3,0,0,0,"accounting","low"
"4305",0.95,0.75,3,253,4,0,0,0,"accounting","low"
"4306",0.77,0.64,3,254,3,0,0,0,"accounting","medium"
"4308",0.61,0.98,3,138,5,1,0,0,"hr","medium"
"4309",0.7,0.87,5,239,3,0,0,0,"hr","medium"
"4311",0.6,0.78,4,152,3,1,0,0,"technical","medium"
"4312",0.62,0.51,3,222,3,1,0,0,"technical","medium"
"4313",0.59,0.9,2,219,2,1,0,0,"technical","medium"
"4314",0.69,0.59,4,266,4,0,0,0,"technical","medium"
"4317",0.5,0.51,5,238,4,0,0,0,"technical","medium"
"4323",0.95,0.81,4,263,3,0,0,0,"support","medium"
"4325",0.5,0.64,4,213,4,0,0,0,"support","low"
"4328",0.66,0.84,4,168,2,0,0,0,"support","low"
"4329",0.89,0.79,4,212,3,0,0,0,"support","low"
"4333",0.98,0.76,4,221,3,1,0,0,"technical","low"
"4334",0.67,0.57,5,215,4,0,0,0,"technical","low"
"4338",0.78,0.58,3,154,3,0,0,0,"IT","low"
"4339",0.93,0.56,3,266,2,0,0,0,"IT","low"
"4341",0.2,0.57,4,269,5,1,0,0,"IT","low"
"4342",0.47,0.5,4,159,2,0,0,0,"product_mng","low"
"4343",0.56,0.62,4,247,3,0,0,0,"product_mng","low"
"4344",0.72,0.86,4,137,2,0,0,0,"product_mng","low"
"4345",0.91,0.56,4,251,4,0,0,0,"product_mng","medium"
"4347",0.53,0.75,2,123,4,0,0,0,"RandD","medium"
"4349",0.78,0.92,5,242,4,0,0,0,"RandD","medium"
"4358",0.58,0.93,5,235,2,0,0,0,"management","low"
"4359",0.85,0.81,4,189,4,0,0,0,"marketing","medium"
"4360",0.74,0.51,4,246,3,1,0,0,"marketing","medium"
"4361",0.74,0.87,4,258,2,0,0,0,"marketing","medium"
"4362",0.72,0.8,3,158,3,0,0,0,"sales","medium"
"4363",0.76,0.98,4,173,3,1,0,0,"sales","low"
"4366",0.6,0.93,5,270,3,1,0,0,"sales","low"
"4367",0.39,0.64,3,152,2,0,0,0,"sales","low"
"4368",0.83,0.53,3,211,4,1,0,0,"sales","low"
"4369",0.7,0.92,3,162,3,1,0,0,"sales","low"
"4372",0.18,0.84,4,231,5,0,0,0,"sales","low"
"4373",0.52,0.71,2,231,2,0,0,0,"sales","low"
"4375",0.6,0.79,5,217,2,0,0,0,"sales","low"
"4376",0.72,0.93,4,174,2,0,0,0,"sales","low"
"4377",0.48,0.64,4,227,3,0,0,0,"sales","low"
"4381",0.61,0.68,3,254,2,0,0,0,"accounting","low"
"4382",0.6,0.61,4,170,3,0,0,0,"accounting","low"
"4383",0.57,0.64,2,206,3,0,0,0,"accounting","low"
"4384",0.19,0.68,5,149,3,0,0,0,"hr","medium"
