,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
4912,0.78,0.49,3,224,3,0,0,0,8,2
4913,0.66,0.63,5,264,5,0,0,0,1,2
4914,0.9,0.72,5,237,2,0,0,0,1,2
4916,0.65,0.78,4,238,5,1,0,0,2,2
4918,0.83,0.72,4,161,3,0,0,0,2,2
4923,0.95,0.7,4,267,3,1,0,0,10,2
4926,0.87,0.54,4,211,3,0,0,0,10,3
4927,0.69,0.49,3,198,4,0,0,0,10,3
4929,0.55,0.49,3,146,2,0,0,0,10,3
4932,0.51,0.93,5,232,3,0,0,0,9,3
4933,0.39,0.38,2,106,3,1,0,0,9,3
4935,0.68,0.81,3,232,2,0,0,0,9,3
4938,0.56,0.58,3,173,3,0,0,0,9,3
4939,0.9,0.7,3,274,3,0,0,0,9,3
4943,0.28,0.51,3,124,3,0,0,0,10,2
4945,0.91,0.53,3,273,6,0,0,0,4,2
4946,0.53,0.98,3,219,4,0,0,0,3,2
4948,0.57,0.6,4,248,4,0,0,0,3,2
4949,0.59,0.77,3,169,3,0,0,0,3,2
4950,0.76,0.89,4,181,3,0,0,0,3,2
4953,0.55,0.55,4,191,4,0,0,0,6,2
4955,0.8,0.51,5,196,3,0,0,0,3,2
4956,0.93,0.66,4,228,3,0,0,0,7,2
4958,0.78,0.55,3,144,2,0,0,0,7,2
4960,0.74,0.84,3,206,3,0,0,0,7,2
4961,0.5,0.49,3,180,3,1,0,0,5,2
4964,0.77,0.89,5,152,3,0,0,0,9,3
4966,0.77,0.89,2,215,5,1,0,0,4,3
4968,0.88,0.96,4,155,2,0,0,0,5,3
4969,0.88,0.96,5,182,4,1,0,0,5,3
4970,0.89,0.88,3,165,4,0,0,0,8,3
4972,0.63,0.74,4,155,2,0,0,0,8,3
4974,0.68,0.92,2,184,4,0,0,0,8,3
4975,0.14,0.81,4,138,3,1,0,0,8,1
4976,0.86,0.94,5,209,4,0,0,0,8,2
4977,0.73,0.53,3,205,2,0,0,0,8,3
4978,0.57,0.56,3,191,3,0,0,0,8,3
4980,0.67,0.36,4,97,4,0,0,0,8,3
4984,0.14,0.73,5,266,6,0,0,0,8,2
4985,0.91,0.8,4,181,3,0,0,0,8,2
4986,0.49,0.81,4,233,3,0,0,0,8,2
4987,0.57,0.68,3,254,4,0,0,0,8,2
4988,0.59,0.62,3,219,3,0,0,0,8,2
4989,0.5,0.7,5,166,2,0,0,0,1,2
4990,0.69,0.97,3,158,2,0,0,0,1,2
4991,0.81,0.68,3,151,3,0,0,0,1,2
4992,0.79,0.82,3,98,3,1,0,0,2,2
4993,0.55,0.91,4,187,4,1,0,0,2,2
4994,0.92,0.62,4,266,2,0,0,0,2,2
4995,0.94,0.59,5,250,3,0,0,0,2,2
4996,0.67,0.55,5,193,3,0,0,0,10,2
4997,0.53,0.92,4,223,3,1,0,0,10,2
4998,0.77,0.59,5,189,5,0,0,0,10,2
5005,0.91,0.99,5,152,3,0,0,0,10,3
5008,0.84,0.94,4,246,2,1,0,0,9,3
5010,0.94,0.71,4,189,3,0,0,0,9,3
5011,0.74,0.66,3,254,2,0,0,0,9,3
5012,0.52,0.54,5,239,3,0,0,0,9,3
5014,0.72,0.59,3,255,2,0,0,0,9,1
5015,0.92,1,3,212,2,0,0,0,9,2
5017,0.76,0.45,5,177,6,0,0,0,9,3
5021,0.86,0.49,4,274,2,0,0,0,4,2
5022,0.66,0.99,4,195,3,0,0,0,3,2
5023,0.7,0.69,4,158,3,0,0,0,3,2
5024,0.98,0.93,5,145,4,0,0,0,3,2
5027,0.84,0.91,5,208,3,0,0,0,6,2
5028,0.76,0.4,2,245,5,0,0,0,6,3
5029,0.64,0.99,4,180,4,0,0,0,6,3
5030,0.87,0.7,5,225,3,0,0,0,6,3
5033,0.83,0.87,3,230,3,0,0,1,7,3
5036,0.54,0.51,4,137,4,0,0,1,7,3
5038,0.96,0.68,4,137,2,0,0,1,8,3
5040,0.56,0.59,4,164,3,0,0,1,9,3
5041,0.73,0.66,6,195,3,0,0,1,10,3
5043,0.75,0.74,5,231,3,0,0,1,5,3
5045,0.57,0.94,4,257,3,0,0,0,5,3
5050,0.6,0.54,3,265,3,1,0,0,8,3
5052,0.62,0.52,3,148,3,0,0,0,8,3
5053,0.7,0.76,5,165,3,0,0,0,8,3
5054,0.93,0.75,3,243,2,0,0,0,8,3
5055,0.75,0.9,4,197,2,0,0,0,8,3
5057,0.43,0.98,4,164,3,0,0,1,8,3
5058,0.77,0.58,4,243,4,1,0,1,8,3
5059,0.67,1,4,145,3,1,0,1,8,3
5061,0.94,0.53,5,257,2,0,0,1,8,3
5062,0.9,0.85,3,253,3,0,0,0,8,3
5063,0.8,0.78,4,234,3,0,0,0,8,3
5064,0.34,0.89,5,266,6,0,0,0,8,3
5066,0.97,0.66,4,193,4,0,0,0,1,2
5070,0.66,0.84,4,197,2,0,0,0,2,2
5072,0.69,0.74,4,237,3,0,0,0,10,2
5073,0.59,0.57,2,170,3,0,0,0,10,2
5074,1,0.85,3,150,3,0,0,0,10,2
5075,0.61,0.75,2,100,4,0,0,0,10,2
5078,0.22,0.69,4,182,6,0,0,0,10,2
5084,0.78,0.77,3,149,4,1,0,0,9,3
5088,0.54,0.93,5,189,2,0,0,0,9,3
5091,0.8,0.58,3,197,3,0,0,0,9,3
5092,0.58,0.5,4,225,3,0,0,0,9,1
5093,0.97,0.87,2,175,6,0,0,0,9,1
5095,0.96,0.51,3,237,4,0,0,0,10,1
5097,0.73,0.71,4,148,3,0,0,0,4,1
5099,0.17,0.82,5,193,5,0,0,0,3,1
5100,0.75,0.76,5,175,4,0,0,0,3,2
5101,0.76,0.44,3,121,4,0,0,0,3,2
5103,0.92,0.55,3,259,3,0,0,0,6,2
5104,0.82,0.88,4,171,2,0,0,0,6,2
5108,0.56,0.59,3,185,2,0,0,0,7,3
5109,0.69,0.98,3,168,2,0,0,0,7,3
5110,0.62,0.99,4,171,3,0,0,0,7,3
5111,0.71,0.76,3,201,2,0,0,0,7,3
5113,0.2,0.53,6,189,4,0,0,0,5,3
5115,0.74,0.81,4,150,2,0,0,0,1,3
5119,0.92,0.91,3,228,2,0,0,1,5,3
5121,0.68,0.72,3,213,3,0,0,1,5,3
5124,0.79,0.73,4,226,3,0,0,0,8,3
5127,0.8,0.75,3,134,4,0,0,0,8,3
5133,0.97,0.52,5,149,3,1,0,0,8,3
5136,0.61,0.92,3,222,4,0,0,0,8,3
5138,0.64,0.97,2,226,3,1,0,0,8,3
5139,0.61,0.65,2,117,2,1,0,0,8,3
5140,0.58,0.75,4,255,3,0,0,0,8,3
5141,0.41,0.9,6,155,2,0,0,0,1,3
5142,0.98,0.73,5,185,3,0,0,0,1,3
5144,0.98,0.61,3,226,2,0,0,0,2,2
5146,0.63,0.92,2,198,2,0,0,0,2,2
5147,0.75,0.53,4,251,3,0,0,0,2,2
5148,0.82,0.84,3,237,2,0,0,0,10,2
5150,0.44,0.36,2,136,3,0,0,0,10,1
5151,0.92,0.88,3,184,3,1,0,0,10,2
5152,0.57,0.56,2,159,3,0,0,0,10,1
5156,0.64,0.95,3,154,4,0,0,0,10,1
5158,0.19,0.92,5,193,6,0,0,0,10,3
5159,0.86,0.96,4,167,3,0,0,0,9,1
5161,0.52,0.81,3,253,2,0,0,0,9,3
5162,0.85,0.49,4,142,3,0,0,0,9,3
5163,0.61,0.64,5,186,4,0,0,0,9,3
5167,0.79,0.9,3,152,4,0,0,0,9,3
5168,0.89,0.93,5,150,2,0,0,0,9,1
5169,0.6,0.8,3,191,2,0,0,0,9,3
5171,0.2,0.72,5,123,2,1,0,0,10,2
5172,0.93,0.6,5,170,2,0,0,0,10,3
5173,0.77,0.54,3,227,4,0,0,0,4,3
5174,0.8,0.87,4,220,2,0,0,0,3,3
5175,0.8,0.97,5,258,3,0,0,0,3,3
5177,0.79,0.72,4,192,3,0,0,0,3,2
5178,0.88,0.73,5,267,3,0,0,0,3,2
5179,0.96,0.73,5,169,3,1,0,0,6,2
5180,0.34,0.69,2,178,3,0,0,0,6,2
5181,0.34,0.65,2,165,4,0,0,0,6,2
5183,0.66,0.61,3,260,3,0,0,0,3,2
5185,0.59,0.51,3,243,2,0,0,0,7,2
5187,0.78,0.93,3,200,3,0,0,0,7,2
5189,0.71,0.94,4,246,3,0,0,0,5,2
5191,0.21,0.74,5,141,4,0,0,0,1,1
5192,0.52,0.96,4,246,3,0,0,0,9,2
5193,0.73,0.88,4,236,3,1,0,0,10,2
5194,0.74,0.83,3,170,3,0,0,0,4,2
5196,0.52,0.78,4,237,3,0,0,0,5,2
5197,0.69,0.54,4,180,3,0,0,0,5,3
5198,0.79,0.59,2,157,6,0,0,0,8,1
5199,0.93,0.62,4,258,3,0,0,0,8,3
5203,0.93,0.58,3,215,3,0,0,0,8,3
5204,0.7,0.58,3,211,3,0,0,0,8,3
5206,0.83,0.78,3,165,3,1,0,0,8,3
5210,0.74,0.66,3,177,2,0,0,0,8,2
5212,0.54,0.84,4,174,2,0,0,0,8,3
5215,0.57,0.53,5,216,2,1,0,0,8,3
5217,0.45,0.64,5,133,4,0,0,0,1,3
5218,0.87,0.5,4,267,2,1,0,0,1,3
5219,0.98,0.64,3,263,4,0,0,0,1,3
5220,0.55,0.8,4,260,3,0,0,0,2,1
5221,0.53,0.5,4,185,3,0,0,0,2,2
5222,0.75,0.48,2,284,6,0,0,0,2,2
5227,0.93,0.94,3,183,2,0,0,0,10,2
5228,0.64,0.65,3,181,2,0,0,0,10,1
5230,0.99,0.99,3,158,2,0,0,0,10,2
5231,0.81,0.62,3,187,3,0,0,0,10,2
5234,0.48,0.68,4,163,2,1,0,0,10,2
5236,0.91,0.79,5,273,4,1,0,0,9,3
5237,0.24,0.89,5,142,4,0,0,0,9,3
5240,0.93,0.97,5,255,4,0,0,0,9,3
5241,0.19,0.55,5,148,4,0,0,0,9,3
5242,0.88,0.45,5,274,2,1,0,0,9,3
5243,0.76,0.47,3,223,2,0,0,0,9,3
5244,0.67,0.64,5,248,3,0,0,0,9,3
5245,0.54,0.5,4,146,2,0,0,0,9,3
5246,0.53,0.95,2,101,5,0,0,0,10,3
5247,0.67,0.92,4,265,4,0,0,0,10,3
5249,0.49,0.76,4,202,3,0,0,0,4,2
5251,0.86,0.71,3,235,3,0,0,0,3,3
5255,0.64,0.87,3,239,4,0,0,0,6,2
5256,0.91,0.5,3,178,2,0,0,0,6,2
5257,0.79,0.75,2,221,3,0,0,0,6,2
5258,0.83,0.56,4,269,3,0,0,0,6,2
5259,0.66,0.6,3,262,2,1,0,0,3,2
5260,0.92,0.8,4,263,4,0,0,0,7,2
5262,0.6,0.83,2,189,2,0,0,0,7,2
5263,0.68,0.97,5,207,4,1,0,0,7,2
5264,0.58,0.73,3,265,6,0,0,0,7,2
5267,0.8,0.99,3,158,3,0,0,0,8,2
5269,0.84,0.59,4,216,2,0,0,0,9,2
5271,0.46,0.45,2,172,2,1,0,0,4,2
5272,0.94,0.92,3,187,2,0,0,0,5,2
5273,0.8,0.76,3,270,2,1,0,0,5,2
5275,0.95,0.73,3,243,3,1,0,0,8,3
5277,0.86,0.81,4,179,3,0,0,0,8,3
5278,0.67,0.93,5,133,2,0,0,0,8,3
5281,0.53,0.81,5,135,2,0,0,0,8,3
5282,0.68,0.68,3,143,3,0,0,0,8,3
5283,0.69,0.55,4,234,2,0,0,0,8,3
5284,0.66,0.92,3,177,3,0,0,0,8,3
5285,0.98,0.56,5,180,3,0,0,0,8,3
5286,0.57,0.39,3,193,6,0,0,0,8,3
5287,0.64,0.78,5,148,4,0,0,0,8,1
5291,0.59,0.94,4,136,2,0,0,0,8,3
5293,1,0.39,2,210,5,0,0,0,8,2
5294,0.53,0.59,3,163,4,0,0,0,1,2
5295,0.35,0.59,5,268,3,0,0,0,1,2
5298,0.21,0.93,4,260,3,0,0,0,2,2
5299,0.21,0.85,5,153,3,0,0,0,2,2
5300,0.6,0.83,4,216,2,1,0,0,2,2
5302,0.92,0.68,4,196,3,1,0,0,10,2
5303,0.92,0.78,3,218,3,0,0,0,10,2
5305,0.69,0.83,4,264,3,0,0,0,10,2
5306,0.26,0.51,2,284,2,0,0,0,10,2
5309,0.81,0.92,5,255,4,1,0,0,10,2
5310,0.54,0.88,3,251,2,0,0,0,10,2
5311,0.63,0.87,5,248,2,0,0,0,10,2
5312,0.86,0.75,5,157,4,0,0,0,9,2
5313,0.8,0.79,5,240,2,0,0,0,9,2
5315,0.18,0.6,3,130,2,1,0,0,9,3
5318,0.99,1,3,139,2,0,0,0,9,3
5319,0.88,0.93,4,195,2,0,0,0,9,3
5321,0.53,0.59,4,265,2,0,0,0,9,3
5322,0.83,0.61,5,246,3,0,0,0,9,3
5323,0.36,0.71,3,100,3,0,0,0,10,3
5326,0.79,0.54,4,244,3,0,0,0,4,1
5327,1,0.87,4,256,3,0,0,0,3,2
5328,0.65,0.52,4,266,3,1,0,0,3,3
5329,0.84,0.91,3,199,4,0,0,0,3,3
5331,0.59,0.51,3,203,2,1,0,0,3,3
5335,0.85,0.8,4,254,2,0,0,0,6,2
5336,0.12,0.73,6,166,3,0,0,0,3,2
5337,0.6,0.68,4,264,2,1,0,0,7,2
5339,0.73,0.86,4,138,2,0,0,0,7,2
5340,0.7,0.66,3,151,2,0,0,0,7,2
5341,0.18,0.59,4,132,3,0,0,0,7,2
5343,0.28,0.9,4,275,6,0,0,0,5,2
5346,0.83,0.85,4,201,2,1,0,0,9,2
5351,0.45,0.72,4,149,3,0,0,0,5,2
5353,0.89,0.69,4,137,3,0,0,0,8,3
5354,0.73,0.5,3,208,2,0,0,0,8,3
5355,0.65,0.7,3,231,3,0,0,0,8,3
5358,0.53,0.82,5,184,3,0,0,0,8,3
5362,0.56,0.4,2,255,3,0,0,0,8,3
5363,0.42,0.47,4,146,3,1,0,0,8,3
5364,0.29,0.8,5,103,6,0,0,0,8,3
5365,0.54,0.72,5,206,4,0,0,0,8,1
5367,0.89,0.93,4,245,4,0,0,0,8,3
5368,0.92,0.58,3,261,3,1,0,0,8,3
5369,0.87,0.68,4,217,3,0,0,0,8,3
5370,0.76,0.82,4,172,3,1,0,0,8,3
5371,0.64,0.61,3,221,3,0,0,0,1,2
5372,0.83,0.57,2,246,5,1,0,0,1,2
5373,0.55,0.6,3,145,4,0,0,0,1,2
5374,0.83,0.7,5,168,3,0,0,0,2,2
5375,0.58,0.62,5,184,3,0,0,0,2,2
5377,0.65,0.57,3,238,3,0,0,0,2,2
5378,0.89,0.95,5,203,3,0,0,0,10,2
5379,0.84,0.5,5,195,3,0,0,0,10,2
5380,0.5,0.7,5,264,2,0,0,0,10,2
5381,0.7,0.51,3,256,3,0,0,0,10,2
5383,0.19,0.72,6,243,6,1,0,0,10,2
5384,0.89,0.5,4,136,2,1,0,0,10,2
5385,0.36,0.6,2,136,6,0,0,0,10,2
5386,0.62,0.66,5,165,3,0,0,0,10,2
5387,0.84,0.93,6,166,4,0,0,0,10,2
5389,0.65,0.7,4,233,3,0,0,0,9,3
5390,0.87,0.92,3,141,2,0,0,0,9,3
5391,0.66,0.73,5,249,2,0,0,0,9,3
5392,0.83,0.9,3,102,4,0,0,0,9,3
5393,0.89,0.63,3,268,3,0,0,0,9,3
5394,0.91,0.97,4,139,3,0,0,0,9,3
5395,0.91,0.56,3,168,2,0,0,0,9,3
5397,0.87,0.82,4,248,2,0,0,0,9,3
5398,0.62,0.79,3,274,3,0,0,0,9,3
5399,0.54,1,3,169,2,0,0,0,9,3
5401,0.33,0.82,2,114,5,0,0,0,10,1
5402,0.79,0.58,4,191,6,0,0,0,10,2
5403,0.31,0.41,2,263,3,0,0,0,4,3
5404,0.68,0.81,3,166,2,0,0,0,3,3
5408,0.49,0.74,3,229,3,1,0,0,3,2
5410,0.53,0.84,3,151,3,0,0,0,6,2
5412,0.2,0.51,2,163,2,0,0,0,6,2
5413,0.91,0.6,4,163,5,0,0,0,3,2
5415,0.99,0.72,4,136,3,0,0,0,7,2
5418,0.83,0.93,6,130,5,0,0,0,7,2
5419,0.49,0.47,4,285,3,0,0,0,7,2
5420,0.74,0.93,3,204,4,0,0,0,5,2
5421,0.7,0.6,3,183,3,0,0,0,8,2
5422,0.97,0.91,3,246,2,0,0,0,1,2
5424,0.94,0.7,3,176,3,0,0,0,10,2
5425,1,0.98,3,177,2,0,0,0,4,2
5426,0.5,0.51,3,169,4,0,0,0,5,2
5427,0.77,0.89,3,142,3,0,0,0,5,2
5431,0.48,0.97,3,224,6,0,0,0,8,3
5432,0.7,0.95,5,234,6,1,0,0,8,3
5434,0.62,0.68,3,124,3,0,0,0,8,3
5436,0.83,0.77,2,186,2,0,0,0,8,3
5437,0.99,0.8,5,254,5,0,0,0,8,3
5440,0.66,0.5,4,263,3,0,0,0,8,1
5444,0.62,0.74,4,173,2,0,0,0,8,3
5445,0.49,0.49,6,188,3,0,0,0,8,3
5446,0.56,0.91,4,188,2,1,0,0,8,2
5450,0.54,0.51,3,265,3,0,0,0,1,2
5452,0.81,0.99,5,202,4,0,0,0,2,2
5453,0.5,0.73,4,271,2,0,0,0,2,2
5454,0.51,0.88,3,202,4,0,0,0,2,2
5456,0.62,0.72,2,180,2,1,0,0,10,2
5458,0.96,0.75,3,231,3,0,0,0,10,2
5459,0.58,0.64,2,249,2,0,0,0,10,2
5461,0.56,0.75,2,264,2,0,0,0,10,2
5463,0.67,0.91,3,256,3,0,0,0,10,2
5466,0.95,0.55,5,185,2,0,0,0,9,2
5468,0.56,0.64,3,238,3,0,0,0,9,3
5470,0.88,0.9,4,248,2,0,0,0,9,3
5471,0.58,0.84,4,271,2,0,0,0,9,3
5473,0.19,0.64,5,181,4,1,0,0,9,3
5474,0.6,0.6,4,182,3,0,0,0,9,3
5477,0.83,0.67,4,139,3,0,0,0,10,3
5478,0.57,0.75,3,159,2,0,0,0,10,3
5480,0.54,0.69,4,168,2,0,0,0,4,2
5482,0.89,0.87,4,209,2,0,0,0,3,3
5483,0.41,0.57,3,193,3,1,0,0,3,3
5484,0.93,0.62,4,142,2,0,0,0,3,3
5485,0.9,0.9,3,274,3,0,0,0,3,2
5486,0.38,0.59,4,276,2,0,0,0,6,2
5487,0.52,0.88,4,155,3,1,0,0,6,2
5489,0.69,0.74,2,271,2,0,0,0,6,2
5491,0.42,0.46,3,128,2,1,0,0,7,2
5492,0.78,0.9,4,104,4,0,0,0,7,2
5493,0.37,0.46,3,173,6,0,0,0,7,3
5495,0.93,0.49,5,167,3,0,0,0,7,3
5496,0.98,0.56,3,187,3,0,0,0,7,3
5499,0.97,1,5,251,2,0,0,0,1,3
5500,0.84,0.49,5,189,2,0,0,0,9,3
5501,0.76,0.76,4,149,3,0,0,0,10,3
5502,0.5,0.74,4,246,3,0,0,0,4,3
5505,0.99,0.77,4,184,3,0,0,0,5,3
5506,0.65,0.94,4,174,3,0,0,0,8,3
5508,0.88,0.76,3,223,3,0,0,0,8,3
5509,0.99,0.86,3,198,3,0,0,0,8,3
5510,0.96,0.93,5,141,2,1,0,0,8,3
5511,0.55,0.85,4,273,2,0,0,0,8,3
5514,0.23,0.5,5,100,3,0,0,0,8,3
5515,0.78,0.61,3,193,3,0,0,0,8,3
5516,0.82,0.61,3,229,2,0,0,0,8,3
5517,0.49,0.74,4,104,4,0,0,0,8,3
5518,0.96,0.82,4,201,2,0,0,0,8,1
5519,0.5,0.78,3,206,3,1,0,1,8,1
5521,0.85,0.57,4,150,3,0,0,1,8,1
5525,0.64,0.38,5,171,6,1,0,1,1,1
5528,0.61,0.61,4,239,2,0,0,1,2,1
5529,0.79,0.71,4,222,3,0,0,1,2,1
5534,0.45,0.55,5,268,2,0,0,0,10,2
5535,0.86,0.87,4,183,3,0,0,0,10,2
5536,0.95,0.81,4,238,2,0,0,0,10,2
5537,0.51,0.84,4,214,2,0,0,0,10,2
5538,0.35,0.41,6,244,3,0,0,0,10,2
5539,0.99,0.57,3,221,3,0,0,0,10,2
5540,0.73,0.49,4,200,2,1,0,0,10,2
5541,0.44,0.48,2,226,3,0,0,0,10,2
5542,0.43,0.74,4,121,5,1,0,0,10,2
5543,0.81,0.77,5,249,2,0,0,0,9,2
5544,0.77,0.83,3,204,3,0,0,0,9,2
5545,0.52,0.86,5,256,3,0,0,0,9,3
5546,0.21,0.92,2,211,2,0,0,0,9,3
5547,0.88,0.93,3,162,3,0,0,0,9,3
5548,0.48,0.8,5,235,2,0,0,0,9,3
5549,0.21,0.63,5,226,3,0,0,0,9,3
5550,0.81,0.53,4,242,3,0,0,0,9,3
5551,0.38,0.77,3,173,5,0,0,0,9,3
5552,0.67,0.77,5,167,2,0,0,0,9,3
5553,0.87,0.94,4,256,2,0,0,0,9,3
5555,0.52,0.9,5,176,3,0,0,0,10,3
5556,0.9,0.95,3,133,4,0,0,0,10,3
5558,0.77,0.52,3,210,3,1,0,0,3,1
5559,0.61,0.97,4,198,2,0,0,0,3,1
5561,0.56,0.85,5,245,3,0,0,0,3,1
5562,0.28,0.97,4,102,3,0,0,0,3,1
5567,0.98,0.6,4,191,3,0,0,0,3,2
5569,0.71,0.85,4,157,2,0,0,0,7,2
5570,0.88,0.69,3,248,4,0,0,0,7,2
5572,0.98,0.86,4,254,2,1,0,0,7,2
5573,0.81,0.76,3,203,3,0,0,0,7,3
5579,0.47,0.55,2,156,2,0,0,0,4,3
5581,0.88,0.71,5,246,3,0,0,0,5,3
5582,0.48,0.94,4,231,4,0,0,0,5,3
5583,0.66,0.99,4,209,3,0,0,0,8,3
5584,0.58,0.5,3,144,3,0,0,0,8,3
5585,0.23,0.96,2,234,4,0,0,0,8,3
5587,0.81,0.99,2,156,5,0,0,0,8,3
5589,0.49,0.89,2,233,4,1,0,0,8,3
5590,0.31,0.5,3,262,5,0,0,0,8,3
5591,0.83,0.75,6,215,5,0,0,0,8,3
5592,0.7,0.55,4,227,3,0,0,0,8,3
5595,0.37,0.45,6,100,5,1,0,0,8,3
5597,0.62,0.98,4,107,2,0,0,0,8,2
5598,0.5,0.68,4,274,4,0,0,0,8,3
5599,0.81,0.73,4,272,2,0,0,0,8,3
5600,0.2,0.41,6,264,3,0,0,0,8,3
5601,0.22,0.58,2,255,5,0,0,0,8,3
5602,0.63,0.79,5,215,2,1,0,0,1,3
5603,0.68,0.53,3,156,4,0,0,0,1,3
5607,0.66,0.92,4,239,3,0,0,0,2,3
5608,0.26,0.37,2,232,3,1,0,0,2,2
5609,0.42,0.4,3,160,2,0,0,0,10,2
5610,0.86,0.77,5,237,3,1,0,0,10,2
5611,0.52,0.68,3,162,4,1,0,0,10,2
5614,1,0.54,3,151,2,1,0,0,10,2
5615,0.54,0.58,3,169,2,1,0,0,10,1
5616,0.9,0.7,3,147,4,0,0,0,10,2
5617,0.49,0.99,6,205,5,0,0,0,10,1
5621,0.5,0.85,4,150,2,0,0,0,9,1
5622,0.98,0.66,2,255,3,0,0,0,9,2
5625,0.62,0.75,3,180,3,0,0,0,9,3
5629,0.89,0.84,3,166,2,0,0,0,9,1
5630,0.77,0.58,4,162,2,0,0,0,9,3
5631,0.4,0.36,4,128,4,0,0,0,10,3
5636,0.24,0.79,2,175,5,0,0,0,3,2
5639,0.23,0.48,3,139,4,0,0,0,3,3
5642,0.38,0.92,5,238,2,0,0,0,6,2
5643,0.17,0.59,4,179,4,0,0,0,6,2
5644,0.56,0.69,5,239,2,1,0,0,3,2
5647,0.84,0.88,3,194,3,0,0,0,7,2
5648,0.64,0.63,5,105,5,1,0,0,7,2
5650,0.23,0.4,6,110,4,1,0,0,5,2
5651,0.99,0.82,6,185,4,1,0,0,8,1
5653,0.24,0.96,3,174,6,0,0,0,9,2
5654,0.84,0.71,4,273,3,0,0,0,10,2
5656,0.17,0.86,3,286,6,0,0,0,5,1
5657,0.72,0.71,5,248,2,0,0,0,5,2
5658,0.86,0.91,3,234,3,1,0,0,5,2
5659,0.75,0.55,3,162,3,0,0,0,8,2
5660,0.93,0.82,5,272,3,0,0,0,8,1
5661,0.75,0.52,3,260,3,1,0,0,8,2
5663,0.44,0.87,2,140,4,0,0,0,8,1
5668,0.72,0.53,5,244,4,0,0,0,8,3
5669,0.77,0.55,3,225,3,0,0,0,8,3
5670,0.89,0.94,5,223,3,0,0,0,8,3
5671,0.58,0.79,4,149,6,0,0,0,8,3
5672,0.75,0.96,5,190,3,0,0,0,8,3
5673,0.77,0.8,4,167,3,0,0,0,8,3
5674,0.76,0.87,4,161,3,0,0,0,8,1
5675,0.87,0.76,4,218,2,0,0,0,8,2
5677,0.73,0.54,3,150,3,0,0,0,8,3
5679,0.55,0.43,3,120,6,1,0,0,1,3
5680,0.21,0.53,3,229,5,0,0,0,1,3
5684,0.65,0.76,4,193,2,0,0,0,2,3
5686,0.79,0.95,3,222,4,0,0,0,10,2
5687,0.99,0.67,3,200,2,0,0,0,10,2
5688,0.52,0.77,4,134,4,0,0,0,10,2
5693,0.79,0.6,4,161,3,0,0,0,10,1
5694,0.88,0.58,5,264,3,0,0,0,10,2
5695,0.89,0.93,4,137,2,0,0,0,10,2
5697,0.48,0.54,4,105,5,1,0,0,9,2
5698,0.81,0.98,6,196,2,0,0,0,9,2
5699,0.71,0.74,3,250,3,0,0,0,9,2
5700,0.92,0.53,3,253,3,0,0,0,9,2
5703,1,0.94,3,257,4,0,0,0,9,3
5706,0.9,0.58,5,260,2,0,0,0,9,3
5707,0.98,0.9,4,247,2,0,0,0,10,3
5709,0.86,0.89,4,136,4,0,0,0,10,3
5710,0.82,0.59,3,210,3,0,0,0,4,3
5711,0.94,0.53,4,183,3,0,0,0,3,3
5714,0.59,0.59,3,173,3,0,0,0,3,2
5717,0.62,0.61,6,103,4,0,0,0,6,3
5719,0.63,0.84,3,269,2,0,0,0,6,2
5720,0.78,1,4,154,2,0,0,0,3,2
5723,0.53,0.74,4,272,2,1,0,0,7,2
5724,0.88,0.62,4,221,2,0,0,0,7,2
5725,0.65,0.6,4,200,4,0,0,0,7,2
5726,0.57,0.61,5,254,5,0,0,0,5,2
5727,0.93,0.76,5,187,3,0,0,0,5,2
5728,0.83,0.64,2,192,2,0,0,0,8,2
5729,0.73,0.45,5,232,4,0,0,0,1,2
5731,0.9,0.62,3,233,5,1,0,0,10,2
5735,0.53,0.54,4,257,3,1,0,0,5,2
5736,0.56,0.73,4,226,2,0,0,0,8,2
5737,0.72,0.89,3,221,3,0,0,0,8,2
5738,0.81,0.49,2,205,5,1,0,0,8,2
5739,0.54,0.68,3,158,3,0,0,0,8,2
5740,0.91,0.87,3,199,3,0,0,0,8,3
5742,0.59,0.39,4,190,5,0,0,0,8,3
5744,0.95,0.68,5,225,3,0,0,0,8,3
5746,0.44,0.38,3,197,2,0,0,0,8,3
5749,0.84,0.58,5,186,2,0,0,0,8,3
5750,0.49,0.65,3,226,3,0,0,0,8,3
5751,0.75,0.71,4,209,3,0,0,0,8,3
5752,0.35,0.81,5,182,5,0,0,0,8,1
5753,0.68,0.78,3,232,3,0,0,0,8,2
5755,0.78,0.57,3,177,3,0,0,0,1,3
5757,0.18,0.86,5,267,4,0,0,0,1,3
5759,0.71,0.76,3,246,3,0,0,0,2,2
5762,0.88,0.53,3,188,3,0,0,0,10,2
5766,0.59,0.9,4,226,2,0,0,0,10,2
5768,0.59,0.87,4,191,2,0,0,0,10,2
5769,0.93,0.68,2,150,3,0,0,0,10,2
5770,0.49,0.86,5,235,5,0,0,0,10,2
5772,0.53,0.6,5,247,3,0,0,0,10,2
5779,0.7,0.92,4,142,2,1,0,0,9,3
5781,0.5,0.92,3,186,2,0,0,0,9,3
5782,0.76,0.92,4,154,3,0,0,0,9,3
5784,0.98,1,5,150,3,0,0,0,10,3
5787,0.55,0.97,3,222,2,0,0,0,4,3
5788,0.16,0.8,4,140,5,1,0,0,3,3
